x,y,z,quality,true_x,true_y,true_z,node_1eb3_x,node_1eb3_y,node_1eb3_z,node_24e1_x,node_24e1_y,node_24e1_z,node_1538_x,node_1538_y,node_1538_z,node_2a93_x,node_2a93_y,node_2a93_z
4.8024411,2.8294406,0.57615131,60,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.80766,2.8265722,0.64248067,64,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8155351,2.8308187,0.61322945,61,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8035297,2.8240917,0.57142818,61,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8259611,2.8207366,0.54197854,58,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8156018,2.8425047,0.529134,63,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8110929,2.835717,0.59926105,64,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8043666,2.8275924,0.66053736,64,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8193464,2.8348675,0.61296427,60,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8238368,2.851686,0.60475647,63,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8338017,2.8415434,0.58042645,60,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
4.8377428,2.852351,0.54843605,61,4.85,3.0,0.8,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
