x,y,z,quality,true_x,true_y,true_z,node_1eb3_x,node_1eb3_y,node_1eb3_z,node_24e1_x,node_24e1_y,node_24e1_z,node_1538_x,node_1538_y,node_1538_z,node_2a93_x,node_2a93_y,node_2a93_z
1.3002983,1.003949,0.75248128,63,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.3030546,1.0354043,0.75724572,61,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.3083442,1.0294616,0.78360963,62,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2579234,0.95182061,0.70005089,59,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2573603,0.95794505,0.676514,63,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2683628,0.99702156,0.71675038,62,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2613509,0.96811175,0.71323168,64,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2357913,0.92412943,0.76242268,65,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.1826017,0.87790638,0.69250959,59,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2036209,0.90508026,0.67204052,63,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.2386096,0.94730633,0.728982,62,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
1.17576,0.87902683,0.62109816,60,1.33,1.05,0.83,0.55,1.15,1.1,6.4,0.55,1.1,6.03,6.25,1.15,0.5,6.1,1.13
